movie_ID,title,genre,running_time,netizen_ratings,num_reviews,num_article,country,rating,companyNm,released_year,released_month,num_viewers
20126306,장고:분노의 추적자,서부극(웨스턴),165,8.45,2831,1626,미국,청소년관람불가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,3,260144
20126388,잠베지아: 신비한 나무섬의 비밀,애니메이션,83,8.71,740,42,남아프리카공화국,전체관람가,롯데쇼핑㈜롯데엔터테인먼트,2012,12,472692
20126406,새미의 어드벤쳐 2,애니메이션,92,8.64,833,185,벨기에,전체관람가,씨제이이앤엠(주),2012,8,1457380
20126409,본 레거시,액션,135,7.1,5387,221,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2012,9,1015711
20126410,헤이와이어,액션,92,6.74,1082,63,미국,15세이상관람가,씨너스엔터테인먼트(주),2012,7,54797
20126413,페이스 블라인드,범죄,103,7.36,1152,10,미국,청소년관람불가,(주)마인스 엔터테인먼트,2012,6,88977
20126448,스텝업4 : 레볼루션,멜로/로맨스,98,8.78,2960,37,미국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2012,8,953871
20126469,브레이킹 던 part2,드라마,115,8.72,7041,179,미국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2012,11,2654817
20126470,베스트 엑조틱 메리골드 호텔,코미디,124,8.11,294,43,영국,15세이상관람가,이십세기폭스코리아(주),2012,7,56584
20126566,캐빈 인 더 우즈,공포(호러),95,7,3652,65,미국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2012,6,228090
20126583,마이 리틀 히어로,드라마,135,8.41,1612,1750,한국,전체관람가,씨제이이앤엠(주),2013,1,185978
20126667,아이스 에이지 4: 대륙 이동설,애니메이션,92,8.26,654,23,미국,전체관람가,이십세기폭스코리아(주),2012,7,1648070
20126671,런닝맨,액션,127,7.78,5324,1245,한국,15세이상관람가,이십세기폭스코리아(주),2013,4,1422844
20126672,은밀하게 위대하게,액션,123,7.11,38166,3827,한국,15세이상관람가,(주)쇼박스,2013,6,6959083
20126674,설국열차,SF,125,7.97,37878,19996,한국,15세이상관람가,씨제이이앤엠(주),2013,8,9349991
20126686,미드나잇 인 파리,코미디,94,8.56,3082,104,미국,15세이상관람가,(주)나이너스엔터테인먼트,2012,7,355851
20126745,리미트리스,미스터리,105,8.2,2566,35,미국,15세이상관람가,팝엔터테인먼트,2012,7,121538
20127086,락 오브 에이지,뮤지컬,123,7.52,705,35,미국,15세이상관람가,워너브러더스 코리아(주),2012,8,90926
20127108,모모와 다락방의 수상한 요괴들,애니메이션,120,8.11,1186,51,일본,전체관람가,타임스토리그룹(주),2012,7,300174
20127306,명탐정 코난: 11번째 스트라이커,애니메이션,110,8.63,1799,0,일본,12세이상관람가,씨제이이앤엠(주),2012,7,524914
20127446,인시디어스,공포(호러),102,7.58,1870,843,미국,15세이상관람가,(주)쇼박스,2012,9,51800
20127494,늑대아이,애니메이션,117,9.12,6615,493,일본,전체관람가,(주)미디어데이,2012,9,337729
20127546,남영동1985,드라마,106,7.21,6872,2724,한국,15세이상관람가,(주)엣나인필름,2012,11,332619
20127593,7번방의 선물,코미디,127,8.84,46436,3930,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2013,1,12811206
20127597,뜨거운 안녕,드라마,99,8.91,1859,1351,한국,12세이상관람가,(주)나이너스엔터테인먼트,2013,5,47105
20127630,그레이브 인카운터,공포(호러),93,6.64,829,0,캐나다,15세이상관람가,(주)팝엔터테인먼트,2012,8,40515
20127634,메리다와 마법의 숲,애니메이션,102,7.66,1608,36,미국,전체관람가,한국소니픽쳐스릴리징브에나비스타영화㈜,2012,9,1231024
20128143,익스펜더블 2,액션,100,7.7,1700,205,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2012,9,444434
20128247,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,애니메이션,72,8.14,422,0,일본,전체관람가,씨제이이앤엠(주),2012,12,348991
20128270,루퍼,SF,119,8,3695,160,미국,청소년관람불가,(주)에스비에스콘텐츠허브,2012,10,571922
20128271,577 프로젝트,코미디,99,8.2,1871,443,한국,15세이상관람가,필라멘트픽쳐스,2012,8,96079
20128274,레미제라블,드라마,158,8.34,22640,1881,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2012,12,5911890
20128306,피나,다큐멘터리,102,8.62,226,208,독일,전체관람가,㈜영화사 백두대간,2012,8,22600
20128386,라이프 오브 파이,어드벤처,126,8.84,7747,1282,미국,전체관람가,이십세기폭스코리아(주),2013,1,1593463
20128447,테이큰 2,액션,92,6.98,3671,33,프랑스,청소년관람불가,이십세기폭스코리아(주),2012,9,2308596
20128690,연애의 온도,멜로/로맨스,112,7.44,5755,2530,한국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2013,3,1865195
20128691,미나문방구,드라마,106,7.07,2338,1254,한국,전체관람가,롯데쇼핑㈜롯데엔터테인먼트,2013,5,334323
20128747,분노의 윤리학,스릴러,110,6.66,2221,924,한국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2013,2,225618
20129079,파라노말 액티비티4,스릴러,87,5.04,455,18,미국,15세이상관람가,씨제이이앤엠(주),2012,10,54461
20129114,더 웹툰: 예고살인,공포(호러),104,7.22,4153,1779,한국,15세이상관람가,씨제이이앤엠(주),2013,6,1201033
20129156,몬스터 호텔,애니메이션,91,8.25,1147,180,미국,전체관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,1,884885
20129166,19곰 테드,코미디,106,7.63,1800,281,미국,청소년관람불가,유니버설픽쳐스인터내셔널 코리아(유),2012,9,266574
20129262,제로 다크 서티,전쟁,157,8.17,1860,168,미국,15세이상관람가,(주)에스비에스콘텐츠허브,2013,3,108991
20129368,파파로티,드라마,127,8.24,10030,1229,한국,15세이상관람가,(주)쇼박스,2013,3,1716429
20129370,명량,사극,128,8.46,67166,12481,한국,15세이상관람가,씨제이이앤엠(주),2014,7,17613682
20129388,주먹왕 랄프,애니메이션,108,9.31,2830,61,미국,전체관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012,12,918299
20129407,로우리스: 나쁜 영웅들,액션,115,7.86,673,43,미국,청소년관람불가,씨너스엔터테인먼트(주),2012,10,66468
20129588,섀도우 헌터스: 뼈의 도시,판타지,129,7.32,3846,33,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2013,9,571074
20129606,공범,스릴러,95,7.16,4027,1733,한국,15세이상관람가,씨제이이앤엠(주),2013,10,1766285
20129626,위험한 관계,멜로/로맨스,111,7.99,1370,3207,중국,청소년관람불가,씨제이이앤엠(주),2012,10,298086
20129766,프랑켄위니,애니메이션,87,8.21,418,170,미국,12세이상관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012,10,43978
20129787,방황하는 칼날,범죄,122,7.71,3858,1624,한국,청소년관람불가,씨제이이앤엠(주),2014,4,989881
20129790,아르고,스릴러,120,8.18,1770,634,미국,15세이상관람가,워너브러더스 코리아(주),2012,10,140736
20130021,"협녀, 칼의 기억",사극,120,5.36,4707,4294,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2015,8,431310
20130522,트랜센던스,SF,119,7.96,5089,86,미국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2014,5,696412
20130561,관능의 법칙,드라마,108,7.64,1716,2670,한국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2014,2,781516
20130566,무뢰한,멜로/로맨스,118,7.78,3425,5074,한국,청소년관람불가,CGV아트하우스,2015,5,414626
20130574,개를 훔치는 완벽한 방법,드라마,109,9.02,3507,2499,한국,전체관람가,(주)대명문화공장,2014,12,306119
20130783,프리즈너스,범죄,153,8.1,1701,223,미국,청소년관람불가,판씨네마(주),2013,10,188084
20130821,투 마더스,드라마,111,7.01,909,34,프랑스,청소년관람불가,(주)싸이더스,2013,8,71264
20131102,수상한 그녀,드라마,124,9,20645,4578,한국,15세이상관람가,씨제이이앤엠(주),2014,1,8656397
20131246,엔더스 게임,SF,113,7.15,4561,343,미국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2013,12,654212
20131248,드래곤 길들이기 2,애니메이션,101,8.93,9466,174,미국,전체관람가,씨제이이앤엠(주),2014,7,3000056
20131262,허삼관,드라마,123,7.5,5642,9100,한국,12세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2015,1,955175
20131381,컨저링,공포(호러),111,7.85,7171,2142,미국,15세이상관람가,워너브러더스 코리아(주),2013,9,2262758
20131541,블루 재스민,드라마,98,8.53,882,529,미국,15세이상관람가,(주)인벤트스톤,2013,9,140350
20132120,러시 : 더 라이벌,액션,122,9.04,1315,130,미국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2013,10,126994
20132261,로덴시아: 마법왕국의 전설,애니메이션,87,7.43,83,0,페루,전체관람가,(주)영화사 빅,2013,10,98575
20132482,우는 남자,액션,116,5.98,3950,4054,한국,청소년관람불가,씨제이이앤엠(주),2014,6,603409
20132799,족구왕,코미디,104,8.54,2505,1241,한국,15세이상관람가,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),2014,8,45701
20132821,캡틴 필립스,액션,133,9.05,2354,164,미국,15세이상관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,10,241514
20132824,리딕,SF,118,7.33,1019,42,미국,15세이상관람가,(주)영화사 빅,2013,11,132059
20133152,카운슬러,범죄,117,7.19,2012,152,미국,청소년관람불가,이십세기폭스코리아(주),2013,11,133272
20133322,인간중독,멜로/로맨스,132,6.69,8550,5019,한국,청소년관람불가,(주)넥스트엔터테인먼트월드(NEW),2014,5,1441964
20133585,인사이드 르윈 ,드라마,104,8.17,1512,94,미국,15세이상관람가,블루미지,2014,1,105592
20133601,천재 강아지 미스터 피바디,애니메이션,92,8.43,880,59,미국,전체관람가,씨제이이앤엠(주),2014,4,385552
20133602,노아,어드벤처,139,6.07,8010,674,미국,15세이상관람가,씨제이이앤엠(주),2014,3,2026574
20133701,하늘에서 음식이 내린다면 2,애니메이션,94,8.14,527,11,미국,전체관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,11,800062
20133704,그렇게 아버지가 된다,드라마,120,8.84,1931,1867,일본,전체관람가,(주)티캐스트콘텐츠허브,2013,12,122797
20133760,세이프 헤이븐,멜로/로맨스,115,8.47,388,38,미국,15세이상관람가,(주)팝엔터테인먼트,2013,11,40815
20133981,헨젤과 그레텔: 마녀 사냥꾼 3D,액션,87,7.41,2399,20,미국,청소년관람불가,씨제이이앤엠(주),2014,5,269510
20134028,폼페이: 최후의 날,액션,104,7.44,5033,201,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2014,2,1373873
20134046,월터의 상상은 현실이 된다,어드벤처,114,8.68,6521,346,미국,12세이상관람가,이십세기폭스코리아(주),2013,12,941672
20134069,씬 시티: 다크히어로의 부활,액션,102,6.71,854,58,미국,청소년관람불가,메가박스중앙(주)플러스엠,2014,9,83182
20134070,어네스트와 셀레스틴,애니메이션,79,9.05,516,0,프랑스,전체관람가,씨너스엔터테인먼트(주),2014,2,48741
20134082,해무(海霧),드라마,110,6.84,9520,24,한국,청소년관람불가,(주)넥스트엔터테인먼트월드(NEW),2014,8,1475472
20134102,글래디에이터: 로마 영웅 탄생의 비밀 3D,애니메이션,86,5.13,137,15,이탈리아,전체관람가,(주)에스비에스콘텐츠허브,2013,3,44371
20134122,한공주,드라마,112,8.79,3336,4339,한국,청소년관람불가,CGV아트하우스,2014,4,224978
20134124,배우는 배우다,드라마,97,6.76,1380,5467,한국,청소년관람불가,(주)넥스트엔터테인먼트월드(NEW),2013,10,111927
20134144,화이트 고릴라,애니메이션,84,8.23,56,0,스페인,전체관람가,(주)박수엔터테인먼트,2013,10,71796
20134181,오블리비언,액션,124,8.23,7859,274,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2013,4,1515356
20134267,호빗: 스마우그의 폐허,어드벤처,161,8.48,5454,401,미국,12세이상관람가,워너브러더스 코리아(주),2013,12,2282744
20134268,버틀러: 대통령의 집사,드라마,132,8.6,676,112,미국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2013,11,126870
20134407,사이코메트리,미스터리,108,6.8,3178,1051,한국,청소년관람불가,씨제이이앤엠(주),2013,3,534176
20134533,타잔 3D,애니메이션,94,7.58,944,23,독일,전체관람가,(주)싸이더스,2014,1,597945
20134562,비포 미드나잇,드라마,108,8.15,1215,27,미국,청소년관람불가,(주)팝엔터테인먼트,2013,5,203476
20134586,도희야,드라마,119,7.52,1084,3265,한국,청소년관람불가,CGV아트하우스,2014,5,106511
20134587,로보캅,액션,117,8,3903,135,미국,12세이상관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014,2,979509
20134588,덕수리 5형제,코미디,102,6.96,2605,2118,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2014,12,210777
20134589,제보자,드라마,113,8.32,5365,3614,한국,12세이상관람가,메가박스중앙(주)플러스엠,2014,10,1755181
20134590,빅매치,액션,112,6.67,4497,3095,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2014,11,1177438
20134591,황제를 위하여,액션,104,6.07,4531,1908,한국,청소년관람불가,유나이티드픽처스(주),2014,6,592367
20134594,두근두근 내 인생,드라마,117,7.06,7404,4133,한국,12세이상관람가,씨제이이앤엠(주),2014,9,1624601
20134603,로마 위드 러브,코미디,111,8.2,1440,25,미국,청소년관람불가,(주)나이너스엔터테인먼트,2013,4,180743
20134701,웃는 남자,미스터리,94,8.11,1726,0,프랑스,15세이상관람가,씨너스엔터테인먼트(주),2013,3,57838
20134798,연평해전,드라마,130,8.99,29765,4409,한국,12세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2015,6,6043784
20134803,변호인,드라마,126,8.98,95111,8999,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2013,12,11374610
20134804,타짜-신의 손,드라마,147,7.27,15816,6712,한국,청소년관람불가,(주)싸이더스,2014,9,4015361
20134869,호스트,SF,125,7.37,1011,33,미국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2013,4,42972
20134983,원피스 극장판 Z,애니메이션,108,9.03,1322,0,일본,전체관람가,씨제이이앤엠(주),2013,3,93239
20134984,다이노소어 어드벤처 3D,액션,87,9.01,1237,19,미국,전체관람가,이십세기폭스코리아(주),2013,12,599963
20135001,몬스터 대학교,애니메이션,110,8.74,1336,254,미국,전체관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,9,870605
20135221,분노의 질주: 더 맥시멈,액션,130,8.82,5143,738,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2013,5,1790457
20135241,웜 바디스,멜로/로맨스,97,8.52,12073,84,미국,15세이상관람가,씨제이이앤엠(주),2013,3,1169839
20135362,크루즈 패밀리,애니메이션,98,9.25,2126,59,미국,전체관람가,씨제이이앤엠(주),2013,5,941615
20135367,오싱,드라마,109,7.9,322,10,일본,전체관람가,(주)팝엔터테인먼트,2013,12,73364
20135370,이스케이프 플랜,액션,115,8.34,2044,44,미국,청소년관람불가,판씨네마(주),2013,12,292893
20135386,슬로우 비디오,드라마,105,7.76,6628,2654,한국,12세이상관람가,이십세기폭스코리아(주),2014,10,1169562
20135428,어바웃 타임,멜로/로맨스,123,9.15,13928,321,영국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2013,12,3392251
20135443,산타의 매직 크리스탈,애니메이션,76,7.33,49,0,벨기에,전체관람가,(주)팝엔터테인먼트,2013,11,60485
20135581,호프 스프링즈,멜로/로맨스,100,8.45,234,33,미국,청소년관람불가,(주)시너지하우스 (시너지),2013,4,55273
20135657,인시디어스: 두번째 집,공포(호러),105,7.22,1604,150,미국,15세이상관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,12,577758
20135661,어메이징 스파이더맨 2,액션,142,7.75,13086,1173,미국,12세이상관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014,4,4168350
20136043,신이 보낸 사람,드라마,112,8.09,3812,1776,한국,15세이상관람가,(주)마인스 엔터테인먼트,2014,2,424258
20136052,더 테러 라이브,범죄,97,8.27,17301,3943,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2013,7,5583596
20136057,소수의견,드라마,126,7.95,3775,3995,한국,15세이상관람가,(주)시네마서비스,2015,6,383332
20136058,무서운 이야기 2,미스터리,95,6.61,5688,1351,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2013,6,495522
20136062,하이힐,범죄,124,7.75,3113,4382,한국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2014,6,341606
20136063,순수의 시대,사극,113,6.28,3263,3813,한국,청소년관람불가,씨제이이앤엠(주),2015,3,469891
20136064,해적: 바다로 간 산적,어드벤처,129,8.27,25596,6509,한국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2014,8,8666046
20136219,위대한 개츠비,드라마,141,8.34,5487,468,미국,15세이상관람가,워너브러더스 코리아(주),2013,5,1445124
20136292,"가장 따뜻한 색, 블루",드라마,179,8.82,1710,177,프랑스,청소년관람불가,판씨네마(주),2014,1,50100
20136308,비행기,애니메이션,91,7.93,700,22,미국,전체관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014,8,233563
20136312,아빠를 빌려드립니다,코미디,112,7.82,893,1774,한국,12세이상관람가,(주)레드로버,2014,11,172652
20136337,잭 라이언 : 코드네임 쉐도우,액션,105,7.39,1605,65,미국,12세이상관람가,씨제이이앤엠(주),2014,1,327591
20136445,레고 무비,애니메이션,100,8.46,1527,62,미국,전체관람가,워너브러더스 코리아(주),2014,2,236129
20136662,뷰티풀 크리처스,스릴러,123,7.88,1839,0,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2013,4,82995
20136800,넛잡: 땅콩 도둑들,애니메이션,85,6.68,1400,127,한국,전체관람가,(주)싸이더스,2014,1,478392
20136802,카트,드라마,103,8.62,5226,3382,한국,12세이상관람가,(주)리틀빅픽쳐스,2014,11,814233
20136803,겨울왕국,애니메이션,108,9.12,36992,818,미국,전체관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014,1,10296101
20136812,더 울프 오브 월스트리트,범죄,179,8.07,4212,474,미국,청소년관람불가,주식회사 우리네트웍스,2014,1,585082
20136862,론 레인저,액션,149,7.29,1883,194,미국,15세이상관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,7,387527
20136863,마담 뺑덕,멜로/로맨스,111,6.66,2639,3945,한국,청소년관람불가,씨제이이앤엠(주),2014,10,471169
20136866,노예 12년,드라마,133,8.52,2378,1162,미국,15세이상관람가,(주)프레인글로벌,2014,2,498004
20136888,강남 1970,액션,135,7.14,8842,9005,한국,청소년관람불가,(주)쇼박스,2015,1,2192172
20136921,에반게리온: Q,애니메이션,96,6.93,1901,53,일본,15세이상관람가,씨너스엔터테인먼트(주),2013,4,61423
20136926,프란시스 하,코미디,85,8.09,901,249,미국,15세이상관람가,그린나래미디어(주),2014,7,72372
20136961,퍼시픽 림,액션,131,7.65,14511,412,미국,12세이상관람가,워너브러더스 코리아(주),2013,7,2539114
20136962,레드: 더 레전드,액션,115,8,5535,846,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2013,7,3004647
20137041,우리 선희,드라마,88,7.58,803,2473,한국,청소년관람불가,(주)영화사 조제,2013,9,68770
20137044,친구 2,액션,123,6.23,7511,7136,한국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2013,11,2971475
20137048,국제시장,드라마,126,9.01,41645,13332,한국,12세이상관람가,씨제이이앤엠(주),2014,12,14257115
20137082,스니치,액션,111,8.45,969,0,미국,15세이상관람가,(주)마인스 엔터테인먼트,2013,5,41480
20137121,더 울버린,액션,128,6.12,6113,934,미국,15세이상관람가,이십세기폭스코리아(주),2013,7,1075333
20137426,애프터 어스,SF,100,6.86,5565,866,미국,12세이상관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,5,537920
20137549,터보,애니메이션,95,9.05,1533,64,미국,전체관람가,씨제이이앤엠(주),2013,7,1923748
20137562,퍼시 잭슨과 괴물의 바다,판타지,106,7.81,3209,40,미국,12세이상관람가,이십세기폭스코리아(주),2013,9,519584
20137811,엘리시움,SF,109,7.22,3937,903,미국,청소년관람불가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,8,1207732
20137815,화이트 하우스 다운,액션,131,7.42,2312,351,미국,15세이상관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,6,569500
20137961,맨 오브 스틸,SF,142,7.87,12436,1250,미국,12세이상관람가,워너브러더스 코리아(주),2013,6,2182227
20137963,백악관 최후의 날,액션,119,5.45,2913,113,미국,청소년관람불가,씨너스엔터테인먼트(주),2013,6,180993
20138202,에픽 : 숲속의 전설 ,애니메이션,102,8.78,1655,91,미국,전체관람가,이십세기폭스코리아(주),2013,8,978788
20138223,노브레싱,드라마,118,7.58,3815,2141,한국,15세이상관람가,(주)나이너스엔터테인먼트,2013,10,451669
20138224,플랜맨,드라마,120,8.15,3757,1460,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2014,1,635740
20138226,우아한 거짓말,드라마,117,8.36,3930,3845,한국,12세이상관람가,CGV아트하우스,2014,3,1618988
20138355,토르: 다크 월드,액션,111,8.37,4693,1244,미국,12세이상관람가,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013,10,3039889
20138421,R.I.P.D. : 알.아이.피.디.,액션,95,7.64,1820,11,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2013,8,101460
20138544,헝거게임: 캣칭 파이어,판타지,146,8.31,4980,196,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2013,11,1125739
20138881,나우 유 씨 미 : 마술사기단,범죄,115,8.04,9576,0,미국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2013,8,2718227
20139072,일대종사,액션,122,8.04,1385,3006,중국,12세이상관람가,CGV아트하우스,2013,8,101592
20139083,언어의 정원,애니메이션,46,8.21,2289,1140,일본,12세이상관람가,(주)팝엔터테인먼트,2013,8,51337
20139141,토니 스토리: 깡통제국의 비밀,애니메이션,78,7.18,148,0,독일,전체관람가,(주)영화사 빅,2013,7,67663
20139164,표적,액션,98,7.5,8170,6024,한국,15세이상관람가,씨제이이앤엠(주),2014,4,2841788
20139183,역린,사극,135,7.06,17138,3917,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2014,4,3849433
20139201,신의 한 수,범죄,117,8.03,11824,3283,한국,청소년관람불가,(주)쇼박스,2014,7,3566336
20139221,그래비티,SF,90,8.28,13183,2060,미국,12세이상관람가,워너브러더스 코리아(주),2013,10,3227452
20139401,찌라시: 위험한 소문,범죄,121,7.51,3322,1669,한국,15세이상관람가,씨제이이앤엠(주),2014,2,1221420
20139826,마지막 4중주,드라마,105,8.19,456,59,미국,15세이상관람가,(주)티캐스트,2013,7,108317
20139881,피끓는 청춘,코미디,121,7.61,7251,2811,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2014,1,1676040
20140110,킹스맨 : 시크릿 에이전트,액션,128,8.82,22290,2442,미국,청소년관람불가,이십세기폭스코리아(주),2015,2,6129681
20140144,도리화가,사극,109,5.57,4915,3993,한국,12세이상관람가,씨제이이앤엠(주),2015,11,317505
20140193,서부전선,전쟁,111,6.36,4344,2685,한국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2015,9,609063
20140194,곡성,미스터리,156,7.6,46393,9361,한국,15세이상관람가,이십세기폭스코리아(주),2016,5,6879908
20140226,호빗: 다섯 군대 전투,어드벤처,144,8.48,9392,401,미국,12세이상관람가,워너브러더스 코리아(주),2014,12,2836774
20140241,고녀석 맛나겠다2 : 함께라서 행복해,애니메이션,82,8.43,715,131,한국,전체관람가,(주)리틀빅픽쳐스,2015,7,55675
20140247,베리 굿 걸,멜로/로맨스,90,7.17,811,37,미국,15세이상관람가,(주)영화사 빅,2014,9,103625
20140431,메이즈 러너,액션,113,8.07,10277,1713,미국,12세이상관람가,이십세기폭스코리아(주),2015,9,2812427
20140458,노벰버 맨,액션,101,7.47,1014,53,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2014,10,252444
20140524,툼스톤,액션,113,7.57,1515,47,미국,청소년관람불가,(주)인벤트스톤,2014,9,242707
20140609,아메리칸 셰프,코미디,114,8.72,2260,126,미국,15세이상관람가,(주)영화사 진진,2015,1,153794
20140703,장수상회,멜로/로맨스,112,8.88,3879,5198,한국,12세이상관람가,씨제이이앤엠(주),2015,4,1163575
20140704,비밀은 없다,스릴러,102,6.53,3874,3498,한국,청소년관람불가,씨제이이앤엠(주),2016,6,250650
20140842,엑소더스: 신들과 왕들,드라마,153,7.08,6236,537,미국,12세이상관람가,이십세기폭스코리아(주),2014,12,1511845
20141028,정글히어로,애니메이션,81,7.71,136,0,한국,전체관람가,씨제이이앤엠(주),2014,10,72047
20141085,한 번 더 해피엔딩,멜로/로맨스,106,8.35,456,50,미국,15세이상관람가,(주)팝엔터테인먼트,2015,4,45527
20141088,5일의 마중,멜로/로맨스,109,8.95,939,512,중국,전체관람가,찬란,2014,10,54670
20141111,"님아, 그 강을 건너지 마오",다큐멘터리,85,9.23,15329,2472,한국,전체관람가,(주)대명문화공장,2014,11,4801527
20141224,경성학교: 사라진 소녀들,미스터리,99,6.13,4236,2985,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2015,6,356342
20141261,드라큘라: 전설의 시작,판타지,92,8.01,4249,45,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2014,10,1321751
20141384,터미네이터 제니시스,액션,125,7.7,9510,1574,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2015,7,3240370
20141598,타이밍,애니메이션,99,6.75,989,0,한국,15세이상관람가,(주)스톰픽쳐스코리아,2015,12,38436
20141602,소셜포비아,스릴러,102,7.88,1897,2184,한국,15세이상관람가,CGV아트하우스,2015,3,249372
20141614,더 테너 리리코 스핀토,드라마,114,8.16,657,1754,한국,12세이상관람가,(주)모인그룹,2014,12,50514
20141704,목숨,다큐멘터리,94,4.33,852,485,한국,12세이상관람가,필라멘트픽쳐스,2016,12,38271
20141706,다이빙벨,다큐멘터리,77,6.41,7874,1232,한국,15세이상관람가,(주)시네마달,2014,10,50288
20141961,내가 잠들기 전에,미스터리,92,7.26,662,20,영국,청소년관람불가,(주)영화사 진진,2014,10,50098
20141962,이미테이션 게임,드라마,114,8.78,6754,391,영국,15세이상관람가,메가박스중앙(주)플러스엠,2015,2,1743936
20142023,아더 우먼,코미디,109,7.39,346,57,미국,15세이상관람가,이십세기폭스코리아(주),2014,11,78978
20142301,박스트롤,애니메이션,96,8.39,303,10,미국,전체관람가,유니버설픽쳐스인터내셔널 코리아(유),2014,11,102682
20142402,간신,사극,131,6.9,6056,4610,한국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2015,5,1110246
20142406,탐정 홍길동: 사라진 마을,드라마,125,7.75,9710,2128,한국,15세이상관람가,씨제이이앤엠(주),2016,5,1430666
20142407,오늘의 연애,멜로/로맨스,118,6.65,9278,4778,한국,15세이상관람가,씨제이이앤엠(주),2015,1,1891993
20142421,"러브, 로지",코미디,103,7.66,2180,48,영국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2014,12,296687
20142561,7번째 아들,어드벤처,102,4.93,586,51,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2015,2,92598
